ensembl_gene_id	ensembl_transcript_id	ggallus_homolog_ensembl_gene	ggallus_homolog_orthology_type	ggallus_homolog_orthology_confidence
ENSTGUG00000003317	ENSTGUT00000003471	ENSGALG00000012239	ortholog_one2one	1
ENSTGUG00000003318	ENSTGUT00000003457	ENSGALG00000008675	ortholog_one2one	1
ENSTGUG00000003319	ENSTGUT00000003476	ENSGALG00000007181	ortholog_one2one	1
ENSTGUG00000003328	ENSTGUT00000003477	ENSGALG00000020725	ortholog_one2one	1
ENSTGUG00000003329	ENSTGUT00000003469	ENSGALG00000008652	ortholog_one2one	1
ENSTGUG00000003333	ENSTGUT00000003467	ENSGALG00000001209	ortholog_one2one	1
ENSTGUG00000003336	ENSTGUT00000003483	ENSGALG00000001182	ortholog_one2many	1
ENSTGUG00000003338	ENSTGUT00000003475	ENSGALG00000008517	ortholog_one2one	0
ENSTGUG00000003340	ENSTGUT00000003532	ENSGALG00000012245	ortholog_one2one	1
ENSTGUG00000003344	ENSTGUT00000003485	ENSGALG00000008648	ortholog_one2one	1
ENSTGUG00000003345	ENSTGUT00000003480	ENSGALG00000027786	ortholog_one2one	1
ENSTGUG00000003346	ENSTGUT00000003536	ENSGALG00000001967	ortholog_one2one	1
ENSTGUG00000003348	ENSTGUT00000003482	ENSGALG00000027822	ortholog_one2one	1
ENSTGUG00000003351	ENSTGUT00000003495	ENSGALG00000000109	ortholog_one2one	1
ENSTGUG00000003352	ENSTGUT00000003526	ENSGALG00000001062	ortholog_one2many	1
ENSTGUG00000003354	ENSTGUT00000003487			NA
ENSTGUG00000003356	ENSTGUT00000003492	ENSGALG00000008645	ortholog_one2one	1
ENSTGUG00000003361	ENSTGUT00000003543	ENSGALG00000008633	ortholog_one2one	1
ENSTGUG00000003364	ENSTGUT00000003506	ENSGALG00000007191	ortholog_one2one	1
ENSTGUG00000003375	ENSTGUT00000003517	ENSGALG00000027902	ortholog_one2one	1
ENSTGUG00000003385	ENSTGUT00000003541	ENSGALG00000007194	ortholog_one2one	1
ENSTGUG00000003394	ENSTGUT00000003531	ENSGALG00000001054	ortholog_one2one	1
ENSTGUG00000003399	ENSTGUT00000003534	ENSGALG00000024081	ortholog_one2one	1
ENSTGUG00000003401	ENSTGUT00000003539	ENSGALG00000012264	ortholog_one2many	1
ENSTGUG00000003402	ENSTGUT00000003560	ENSGALG00000001046	ortholog_one2one	1
ENSTGUG00000003404	ENSTGUT00000003538	ENSGALG00000000040	ortholog_one2one	1
ENSTGUG00000003406	ENSTGUT00000003540			NA
ENSTGUG00000003407	ENSTGUT00000003601	ENSGALG00000012271	ortholog_one2many	1
ENSTGUG00000003408	ENSTGUT00000003550	ENSGALG00000027609	ortholog_one2one	1
ENSTGUG00000003409	ENSTGUT00000003542	ENSGALG00000007198	ortholog_one2one	1
ENSTGUG00000003410	ENSTGUT00000003578	ENSGALG00000007224	ortholog_one2one	1
ENSTGUG00000003411	ENSTGUT00000003547	ENSGALG00000008620	ortholog_one2one	0
ENSTGUG00000003413	ENSTGUT00000003566	ENSGALG00000008618	ortholog_one2one	1
ENSTGUG00000003417	ENSTGUT00000003552	ENSGALG00000020342	ortholog_one2many	1
ENSTGUG00000003419	ENSTGUT00000003567	ENSGALG00000001985	ortholog_one2one	1
ENSTGUG00000003427	ENSTGUT00000003579	ENSGALG00000001034	ortholog_one2one	1
ENSTGUG00000003432	ENSTGUT00000003573	ENSGALG00000008613	ortholog_one2one	1
ENSTGUG00000003434	ENSTGUT00000003569	ENSGALG00000027544	ortholog_one2one	1
ENSTGUG00000003436	ENSTGUT00000003571	ENSGALG00000001994	ortholog_one2one	1
ENSTGUG00000003438	ENSTGUT00000003576	ENSGALG00000002044	ortholog_one2one	1
ENSTGUG00000003440	ENSTGUT00000003580	ENSGALG00000020261	ortholog_one2one	1
ENSTGUG00000003443	ENSTGUT00000003599	ENSGALG00000002067	ortholog_one2one	1
ENSTGUG00000003444	ENSTGUT00000003588			NA
ENSTGUG00000003446	ENSTGUT00000003584			NA
ENSTGUG00000003447	ENSTGUT00000003593	ENSGALG00000008604	ortholog_one2one	1
ENSTGUG00000003447	ENSTGUT00000003594	ENSGALG00000008604	ortholog_one2one	1
ENSTGUG00000003450	ENSTGUT00000003606	ENSGALG00000023314	ortholog_one2one	1
ENSTGUG00000003455	ENSTGUT00000003607	ENSGALG00000000990	ortholog_one2one	1
ENSTGUG00000003461	ENSTGUT00000003617	ENSGALG00000008593	ortholog_one2many	1
ENSTGUG00000003465	ENSTGUT00000003609	ENSGALG00000002084	ortholog_one2one	1
ENSTGUG00000003467	ENSTGUT00000003616	ENSGALG00000000056	ortholog_one2one	1
ENSTGUG00000003472	ENSTGUT00000003633	ENSGALG00000007233	ortholog_one2one	1
ENSTGUG00000003474	ENSTGUT00000003640	ENSGALG00000000983	ortholog_one2many	1
ENSTGUG00000003476	ENSTGUT00000003634	ENSGALG00000002111	ortholog_one2one	0
ENSTGUG00000003482	ENSTGUT00000003622	ENSGALG00000000055	ortholog_one2one	1
ENSTGUG00000003483	ENSTGUT00000003642	ENSGALG00000008572	ortholog_one2many	1
ENSTGUG00000003488	ENSTGUT00000003636	ENSGALG00000014026	ortholog_one2one	1
ENSTGUG00000003498	ENSTGUT00000003647	ENSGALG00000008443	ortholog_one2one	1
ENSTGUG00000003500	ENSTGUT00000003641	ENSGALG00000002128	ortholog_one2one	1
ENSTGUG00000003502	ENSTGUT00000003658	ENSGALG00000014023	ortholog_one2one	1
ENSTGUG00000003506	ENSTGUT00000003675	ENSGALG00000002201	ortholog_one2one	1
ENSTGUG00000003507	ENSTGUT00000003643	ENSGALG00000000974	ortholog_one2one	1
ENSTGUG00000003508	ENSTGUT00000003698	ENSGALG00000008559	ortholog_one2many	1
ENSTGUG00000003509	ENSTGUT00000003650			NA
ENSTGUG00000003513	ENSTGUT00000003662	ENSGALG00000007237	ortholog_one2one	1
ENSTGUG00000003516	ENSTGUT00000003702	ENSGALG00000001957	ortholog_one2one	1
ENSTGUG00000003524	ENSTGUT00000003659	ENSGALG00000000593	ortholog_one2one	1
ENSTGUG00000003525	ENSTGUT00000003661	ENSGALG00000012278	ortholog_one2one	1
ENSTGUG00000003527	ENSTGUT00000003715	ENSGALG00000012280	ortholog_one2one	1
ENSTGUG00000003528	ENSTGUT00000003669			NA
ENSTGUG00000003533	ENSTGUT00000003724	ENSGALG00000002649	ortholog_one2one	1
ENSTGUG00000003534	ENSTGUT00000003682	ENSGALG00000007286	ortholog_one2many	1
ENSTGUG00000003540	ENSTGUT00000003696	ENSGALG00000002221	ortholog_one2one	1
ENSTGUG00000003547	ENSTGUT00000003699	ENSGALG00000007286	ortholog_one2many	1
ENSTGUG00000003561	ENSTGUT00000003706	ENSGALG00000027635	ortholog_one2one	1
ENSTGUG00000003563	ENSTGUT00000003825	ENSGALG00000008512	ortholog_one2one	1
ENSTGUG00000003564	ENSTGUT00000003703	ENSGALG00000007296	ortholog_one2one	1
ENSTGUG00000003567	ENSTGUT00000003711	ENSGALG00000001913	ortholog_one2one	1
ENSTGUG00000003568	ENSTGUT00000003723	ENSGALG00000007300	ortholog_one2one	1
ENSTGUG00000003571	ENSTGUT00000003709	ENSGALG00000002285	ortholog_one2one	1
ENSTGUG00000003574	ENSTGUT00000003718	ENSGALG00000002316	ortholog_one2many	1
ENSTGUG00000003576	ENSTGUT00000003716	ENSGALG00000001903	ortholog_one2one	0
ENSTGUG00000003579	ENSTGUT00000003717	ENSGALG00000012292	ortholog_one2many	1
ENSTGUG00000003580	ENSTGUT00000003730	ENSGALG00000001775	ortholog_one2one	1
ENSTGUG00000003580	ENSTGUT00000003731	ENSGALG00000001775	ortholog_one2one	1
ENSTGUG00000003581	ENSTGUT00000003721	ENSGALG00000012292	ortholog_one2many	1
ENSTGUG00000003582	ENSTGUT00000003740	ENSGALG00000028590	ortholog_one2one	1
ENSTGUG00000003585	ENSTGUT00000003732	ENSGALG00000012298	ortholog_one2one	1
ENSTGUG00000003587	ENSTGUT00000003725			NA
ENSTGUG00000003588	ENSTGUT00000003736	ENSGALG00000002900	ortholog_one2one	1
ENSTGUG00000003589	ENSTGUT00000003737	ENSGALG00000026695	ortholog_one2many	1
ENSTGUG00000003594	ENSTGUT00000003739	ENSGALG00000001786	ortholog_one2one	1
ENSTGUG00000003595	ENSTGUT00000003769	ENSGALG00000012304	ortholog_one2one	1
ENSTGUG00000003598	ENSTGUT00000003751	ENSGALG00000002889	ortholog_one2one	1
ENSTGUG00000003598	ENSTGUT00000003754	ENSGALG00000002889	ortholog_one2one	1
ENSTGUG00000003599	ENSTGUT00000003744	ENSGALG00000002616	ortholog_one2one	1
ENSTGUG00000003601	ENSTGUT00000003763	ENSGALG00000001799	ortholog_many2many	1
ENSTGUG00000003601	ENSTGUT00000003763	ENSGALG00000027856	ortholog_many2many	1
ENSTGUG00000003602	ENSTGUT00000003742	ENSGALG00000002422	ortholog_one2many	1
ENSTGUG00000003602	ENSTGUT00000003742	ENSGALG00000027210	ortholog_one2many	1
ENSTGUG00000003606	ENSTGUT00000003748	ENSGALG00000026306	ortholog_one2one	1
ENSTGUG00000003610	ENSTGUT00000003792	ENSGALG00000002606	ortholog_one2one	1
ENSTGUG00000003614	ENSTGUT00000003780	ENSGALG00000002877	ortholog_one2one	1
ENSTGUG00000003622	ENSTGUT00000003766	ENSGALG00000024014	ortholog_one2one	1
ENSTGUG00000003626	ENSTGUT00000003786	ENSGALG00000001811	ortholog_one2one	1
ENSTGUG00000003629	ENSTGUT00000003830	ENSGALG00000012308	ortholog_one2one	1
ENSTGUG00000003640	ENSTGUT00000003795	ENSGALG00000002859	ortholog_one2one	1
ENSTGUG00000003646	ENSTGUT00000003809	ENSGALG00000001884	ortholog_one2one	1
ENSTGUG00000003652	ENSTGUT00000003857	ENSGALG00000002583	ortholog_one2one	1
ENSTGUG00000003657	ENSTGUT00000003807	ENSGALG00000002849	ortholog_one2one	1
ENSTGUG00000003665	ENSTGUT00000003820	ENSGALG00000002841	ortholog_one2one	1
ENSTGUG00000003666	ENSTGUT00000003826	ENSGALG00000002030	ortholog_one2one	1
ENSTGUG00000003677	ENSTGUT00000003845	ENSGALG00000002827	ortholog_one2one	1
ENSTGUG00000003682	ENSTGUT00000003858	ENSGALG00000008507	ortholog_one2many	1
ENSTGUG00000003683	ENSTGUT00000003832	ENSGALG00000021455	ortholog_one2one	1
ENSTGUG00000003687	ENSTGUT00000003852	ENSGALG00000012311	ortholog_one2many	1
ENSTGUG00000003689	ENSTGUT00000003860	ENSGALG00000002045	ortholog_one2many	1
ENSTGUG00000003700	ENSTGUT00000003864			NA
ENSTGUG00000003707	ENSTGUT00000003856	ENSGALG00000027860	ortholog_one2one	1
ENSTGUG00000003710	ENSTGUT00000003875	ENSGALG00000012319	ortholog_one2one	1
ENSTGUG00000003712	ENSTGUT00000003871	ENSGALG00000002527	ortholog_one2many	1
ENSTGUG00000003713	ENSTGUT00000003867	ENSGALG00000008491	ortholog_one2one	1
ENSTGUG00000003715	ENSTGUT00000003872	ENSGALG00000002054	ortholog_one2one	1
ENSTGUG00000003719	ENSTGUT00000004035	ENSGALG00000002747	ortholog_one2one	1
ENSTGUG00000003722	ENSTGUT00000003936	ENSGALG00000008482	ortholog_one2many	1
ENSTGUG00000003726	ENSTGUT00000003888	ENSGALG00000002519	ortholog_one2one	1
ENSTGUG00000003730	ENSTGUT00000003880	ENSGALG00000012338	ortholog_one2one	1
ENSTGUG00000003736	ENSTGUT00000003915	ENSGALG00000013208	ortholog_one2one	1
ENSTGUG00000003743	ENSTGUT00000003891	ENSGALG00000002506	ortholog_one2one	1
ENSTGUG00000003746	ENSTGUT00000003895	ENSGALG00000002492	ortholog_one2one	1
ENSTGUG00000003750	ENSTGUT00000003916			NA
ENSTGUG00000003770	ENSTGUT00000003924	ENSGALG00000010596	ortholog_one2one	1
ENSTGUG00000003771	ENSTGUT00000003922	ENSGALG00000002473	ortholog_one2one	1
ENSTGUG00000003777	ENSTGUT00000003993	ENSGALG00000002466	ortholog_one2one	1
ENSTGUG00000003791	ENSTGUT00000003945	ENSGALG00000008447	ortholog_one2one	1
ENSTGUG00000003800	ENSTGUT00000004045	ENSGALG00000008442	ortholog_one2one	1
ENSTGUG00000003847	ENSTGUT00000004027	ENSGALG00000002390	ortholog_one2one	1
ENSTGUG00000003880	ENSTGUT00000004029	ENSGALG00000002377	ortholog_one2many	1
ENSTGUG00000003882	ENSTGUT00000004069	ENSGALG00000002377	ortholog_one2many	1
ENSTGUG00000003889	ENSTGUT00000004037			NA
ENSTGUG00000003891	ENSTGUT00000004038			NA
ENSTGUG00000003892	ENSTGUT00000004049	ENSGALG00000002728	ortholog_one2one	1
ENSTGUG00000003904	ENSTGUT00000004086	ENSGALG00000002719	ortholog_one2one	1
ENSTGUG00000003924	ENSTGUT00000004099	ENSGALG00000002232	ortholog_one2one	1
ENSTGUG00000003934	ENSTGUT00000004089	ENSGALG00000028041	ortholog_one2one	1
ENSTGUG00000003939	ENSTGUT00000004121	ENSGALG00000004333	ortholog_one2many	1
ENSTGUG00000003942	ENSTGUT00000004119	ENSGALG00000010542	ortholog_one2one	1
ENSTGUG00000003949	ENSTGUT00000004102			NA
ENSTGUG00000003952	ENSTGUT00000004109	ENSGALG00000002228	ortholog_one2one	1
ENSTGUG00000003958	ENSTGUT00000004146	ENSGALG00000002222	ortholog_one2many	1
ENSTGUG00000003967	ENSTGUT00000004135	ENSGALG00000010535	ortholog_one2one	1
ENSTGUG00000003970	ENSTGUT00000004145	ENSGALG00000004333	ortholog_one2many	1
ENSTGUG00000003970	ENSTGUT00000004148	ENSGALG00000004333	ortholog_one2many	1
ENSTGUG00000003983	ENSTGUT00000004158	ENSGALG00000027908	ortholog_one2one	1
ENSTGUG00000003991	ENSTGUT00000004171	ENSGALG00000002199	ortholog_one2one	1
ENSTGUG00000003994	ENSTGUT00000004235	ENSGALG00000021399	ortholog_one2one	1
ENSTGUG00000004004	ENSTGUT00000004166	ENSGALG00000016124	ortholog_one2one	1
ENSTGUG00000004013	ENSTGUT00000004214	ENSGALG00000010529	ortholog_one2one	1
ENSTGUG00000004016	ENSTGUT00000004175	ENSGALG00000002121	ortholog_one2one	1
ENSTGUG00000004020	ENSTGUT00000004205	ENSGALG00000002041	ortholog_one2one	0
ENSTGUG00000004049	ENSTGUT00000004206	ENSGALG00000023906	ortholog_one2one	1
ENSTGUG00000004050	ENSTGUT00000004212	ENSGALG00000027363	ortholog_one2one	1
ENSTGUG00000004058	ENSTGUT00000004221	ENSGALG00000026618	ortholog_one2one	0
ENSTGUG00000004065	ENSTGUT00000004223	ENSGALG00000010526	ortholog_one2one	1
ENSTGUG00000004067	ENSTGUT00000004245	ENSGALG00000008992	ortholog_one2many	1
ENSTGUG00000004080	ENSTGUT00000004243	ENSGALG00000004183	ortholog_one2one	1
ENSTGUG00000004087	ENSTGUT00000004266	ENSGALG00000004237	ortholog_one2one	1
ENSTGUG00000004089	ENSTGUT00000004250	ENSGALG00000010521	ortholog_one2one	1
ENSTGUG00000004089	ENSTGUT00000004252	ENSGALG00000010521	ortholog_one2one	1
ENSTGUG00000004095	ENSTGUT00000004291	ENSGALG00000010414	ortholog_one2one	1
ENSTGUG00000004110	ENSTGUT00000004285	ENSGALG00000004215	ortholog_one2one	1
ENSTGUG00000004129	ENSTGUT00000004295			NA
ENSTGUG00000004134	ENSTGUT00000004307	ENSGALG00000012196	ortholog_one2one	1
ENSTGUG00000004137	ENSTGUT00000004306	ENSGALG00000004162	ortholog_one2one	1
ENSTGUG00000004147	ENSTGUT00000004316	ENSGALG00000028440	ortholog_one2one	0
ENSTGUG00000004148	ENSTGUT00000004323	ENSGALG00000012186	ortholog_one2many	1
ENSTGUG00000004156	ENSTGUT00000004361			NA
ENSTGUG00000004164	ENSTGUT00000004330	ENSGALG00000012185	ortholog_one2one	1
ENSTGUG00000004171	ENSTGUT00000004344	ENSGALG00000012126	ortholog_one2one	1
ENSTGUG00000004185	ENSTGUT00000004347	ENSGALG00000020164	ortholog_one2one	1
ENSTGUG00000004188	ENSTGUT00000004358	ENSGALG00000012181	ortholog_one2many	1
ENSTGUG00000004199	ENSTGUT00000004365	ENSGALG00000026627	ortholog_one2one	1
ENSTGUG00000004202	ENSTGUT00000004376	ENSGALG00000004021	ortholog_one2one	1
ENSTGUG00000004206	ENSTGUT00000004399	ENSGALG00000012155	ortholog_one2one	1
ENSTGUG00000004216	ENSTGUT00000004391	ENSGALG00000003975	ortholog_one2many	1
ENSTGUG00000004231	ENSTGUT00000004402	ENSGALG00000003975	ortholog_one2many	1
ENSTGUG00000004239	ENSTGUT00000004418	ENSGALG00000003957	ortholog_one2many	1
ENSTGUG00000004240	ENSTGUT00000004405	ENSGALG00000012131	ortholog_one2one	1
ENSTGUG00000004244	ENSTGUT00000004436	ENSGALG00000012108	ortholog_one2one	1
ENSTGUG00000004257	ENSTGUT00000004542	ENSGALG00000003943	ortholog_one2many	1
ENSTGUG00000004257	ENSTGUT00000004542	ENSGALG00000025950	ortholog_one2many	1
ENSTGUG00000004274	ENSTGUT00000004448	ENSGALG00000026881	ortholog_one2one	1
ENSTGUG00000004287	ENSTGUT00000004451			NA
ENSTGUG00000004289	ENSTGUT00000004476	ENSGALG00000010159	ortholog_one2one	1
ENSTGUG00000004311	ENSTGUT00000004482	ENSGALG00000010142	ortholog_one2one	1
ENSTGUG00000004317	ENSTGUT00000004484	ENSGALG00000026210	ortholog_one2one	1
ENSTGUG00000004319	ENSTGUT00000004498	ENSGALG00000010136	ortholog_one2one	1
ENSTGUG00000004335	ENSTGUT00000004526	ENSGALG00000010130	ortholog_one2many	1
ENSTGUG00000004359	ENSTGUT00000004541	ENSGALG00000010125	ortholog_one2one	1
ENSTGUG00000004373	ENSTGUT00000004544	ENSGALG00000010122	ortholog_one2many	1
ENSTGUG00000004375	ENSTGUT00000004552	ENSGALG00000026628	ortholog_one2many	1
ENSTGUG00000004375	ENSTGUT00000004552	ENSGALG00000003911	ortholog_one2many	1
ENSTGUG00000004377	ENSTGUT00000004546			NA
ENSTGUG00000004379	ENSTGUT00000004547	ENSGALG00000011812	ortholog_one2one	1
ENSTGUG00000004380	ENSTGUT00000004581	ENSGALG00000023122	ortholog_one2many	1
ENSTGUG00000004380	ENSTGUT00000004581	ENSGALG00000023120	ortholog_one2many	1
ENSTGUG00000004414	ENSTGUT00000004618	ENSGALG00000011805	ortholog_one2one	1
ENSTGUG00000004436	ENSTGUT00000004624	ENSGALG00000004372	ortholog_one2one	1
ENSTGUG00000004452	ENSTGUT00000004658	ENSGALG00000011795	ortholog_one2many	1
ENSTGUG00000004457	ENSTGUT00000004625			NA
ENSTGUG00000004459	ENSTGUT00000004639	ENSGALG00000004396	ortholog_one2one	1
ENSTGUG00000004466	ENSTGUT00000004640	ENSGALG00000011709	ortholog_one2many	1
ENSTGUG00000004471	ENSTGUT00000004641			NA
ENSTGUG00000004473	ENSTGUT00000004669	ENSGALG00000011712	ortholog_one2one	1
ENSTGUG00000004474	ENSTGUT00000004650	ENSGALG00000004410	ortholog_one2one	1
ENSTGUG00000004483	ENSTGUT00000004654	ENSGALG00000026019	ortholog_one2one	1
ENSTGUG00000004487	ENSTGUT00000004656			NA
ENSTGUG00000004487	ENSTGUT00000004657			NA
ENSTGUG00000004489	ENSTGUT00000004695	ENSGALG00000027450	ortholog_one2one	1
ENSTGUG00000004490	ENSTGUT00000004678	ENSGALG00000026134	ortholog_one2many	0
ENSTGUG00000004497	ENSTGUT00000004674	ENSGALG00000011713	ortholog_one2many	1
ENSTGUG00000004502	ENSTGUT00000004680	ENSGALG00000011725	ortholog_one2one	1
ENSTGUG00000004506	ENSTGUT00000004723	ENSGALG00000011762	ortholog_one2one	1
ENSTGUG00000004507	ENSTGUT00000004682	ENSGALG00000011732	ortholog_one2one	1
ENSTGUG00000004511	ENSTGUT00000004685	ENSGALG00000011733	ortholog_one2one	1
ENSTGUG00000004516	ENSTGUT00000004691	ENSGALG00000011735	ortholog_one2one	1
ENSTGUG00000004520	ENSTGUT00000004697	ENSGALG00000011737	ortholog_one2one	1
ENSTGUG00000004523	ENSTGUT00000004713	ENSGALG00000004431	ortholog_one2one	1
ENSTGUG00000004525	ENSTGUT00000004699	ENSGALG00000011808	ortholog_one2one	1
ENSTGUG00000004527	ENSTGUT00000004700			NA
ENSTGUG00000004528	ENSTGUT00000004748	ENSGALG00000011968	ortholog_one2one	1
ENSTGUG00000004539	ENSTGUT00000004754	ENSGALG00000004442	ortholog_one2one	1
ENSTGUG00000004549	ENSTGUT00000004734	ENSGALG00000011683	ortholog_one2one	1
ENSTGUG00000004560	ENSTGUT00000004925			NA
ENSTGUG00000004574	ENSTGUT00000004751	ENSGALG00000011954	ortholog_one2many	1
ENSTGUG00000004577	ENSTGUT00000004758	ENSGALG00000011952	ortholog_one2one	1
ENSTGUG00000004580	ENSTGUT00000004759	ENSGALG00000004446	ortholog_one2one	1
ENSTGUG00000004584	ENSTGUT00000004788	ENSGALG00000011951	ortholog_one2one	1
ENSTGUG00000004585	ENSTGUT00000004766			NA
ENSTGUG00000004591	ENSTGUT00000004767			NA
ENSTGUG00000004592	ENSTGUT00000004799	ENSGALG00000004465	ortholog_one2one	1
ENSTGUG00000004612	ENSTGUT00000004835	ENSGALG00000011949	ortholog_one2many	1
ENSTGUG00000004624	ENSTGUT00000004812	ENSGALG00000002693	ortholog_one2many	1
ENSTGUG00000004627	ENSTGUT00000004810	ENSGALG00000004414	ortholog_one2one	1
ENSTGUG00000004629	ENSTGUT00000004850	ENSGALG00000009078	ortholog_one2one	1
ENSTGUG00000004634	ENSTGUT00000004844	ENSGALG00000013304	ortholog_one2one	1
ENSTGUG00000004637	ENSTGUT00000004823	ENSGALG00000002701	ortholog_one2one	1
ENSTGUG00000004648	ENSTGUT00000004824			NA
ENSTGUG00000004649	ENSTGUT00000004885	ENSGALG00000003289	ortholog_one2many	1
ENSTGUG00000004660	ENSTGUT00000004853	ENSGALG00000023069	ortholog_one2many	1
ENSTGUG00000004669	ENSTGUT00000004874	ENSGALG00000013311	ortholog_one2one	1
ENSTGUG00000004674	ENSTGUT00000004876	ENSGALG00000020084	ortholog_one2one	1
ENSTGUG00000004677	ENSTGUT00000004858	ENSGALG00000011941	ortholog_one2one	1
ENSTGUG00000004682	ENSTGUT00000004861	ENSGALG00000011940	ortholog_one2one	1
ENSTGUG00000004685	ENSTGUT00000004932	ENSGALG00000011938	ortholog_one2one	1
ENSTGUG00000004699	ENSTGUT00000004884	ENSGALG00000012194	ortholog_one2one	1
ENSTGUG00000004700	ENSTGUT00000004883	ENSGALG00000008594	ortholog_one2many	1
ENSTGUG00000004706	ENSTGUT00000004902	ENSGALG00000008594	ortholog_one2many	1
ENSTGUG00000004708	ENSTGUT00000004910	ENSGALG00000012191	ortholog_one2one	1
ENSTGUG00000004709	ENSTGUT00000004899	ENSGALG00000003308	ortholog_one2many	1
ENSTGUG00000004723	ENSTGUT00000004969	ENSGALG00000003437	ortholog_one2one	1
ENSTGUG00000004725	ENSTGUT00000004913	ENSGALG00000008594	ortholog_one2many	1
ENSTGUG00000004725	ENSTGUT00000004916	ENSGALG00000008594	ortholog_one2many	1
ENSTGUG00000004736	ENSTGUT00000004921	ENSGALG00000012170	ortholog_one2one	1
ENSTGUG00000004738	ENSTGUT00000004933	ENSGALG00000013255	ortholog_one2one	1
ENSTGUG00000004740	ENSTGUT00000005053	ENSGALG00000015058	ortholog_one2one	1
ENSTGUG00000004743	ENSTGUT00000004928	ENSGALG00000012163	ortholog_one2one	1
ENSTGUG00000004749	ENSTGUT00000004931	ENSGALG00000011390	ortholog_one2one	1
ENSTGUG00000004750	ENSTGUT00000004950	ENSGALG00000012160	ortholog_one2one	1
ENSTGUG00000004753	ENSTGUT00000004935	ENSGALG00000011395	ortholog_one2one	1
ENSTGUG00000004754	ENSTGUT00000004934			NA
ENSTGUG00000004755	ENSTGUT00000004973	ENSGALG00000008609	ortholog_one2one	1
ENSTGUG00000004756	ENSTGUT00000004963	ENSGALG00000011933	ortholog_one2many	1
ENSTGUG00000004756	ENSTGUT00000004963	ENSGALG00000026580	ortholog_one2many	1
ENSTGUG00000004756	ENSTGUT00000004963	ENSGALG00000011906	ortholog_one2many	1
ENSTGUG00000004757	ENSTGUT00000004945	ENSGALG00000024482	ortholog_one2one	1
ENSTGUG00000004767	ENSTGUT00000004992	ENSGALG00000011403	ortholog_one2one	1
ENSTGUG00000004772	ENSTGUT00000004955	ENSGALG00000012153	ortholog_one2one	1
ENSTGUG00000004777	ENSTGUT00000004959			NA
ENSTGUG00000004781	ENSTGUT00000004960	ENSGALG00000012142	ortholog_one2one	1
ENSTGUG00000004782	ENSTGUT00000004965	ENSGALG00000012140	ortholog_one2one	1
ENSTGUG00000004786	ENSTGUT00000004994	ENSGALG00000011905	ortholog_one2one	1
ENSTGUG00000004787	ENSTGUT00000004970	ENSGALG00000012139	ortholog_one2one	1
ENSTGUG00000004790	ENSTGUT00000005012	ENSGALG00000003526	ortholog_one2one	1
ENSTGUG00000004791	ENSTGUT00000004984	ENSGALG00000012136	ortholog_one2one	1
ENSTGUG00000004794	ENSTGUT00000004976			NA
ENSTGUG00000004797	ENSTGUT00000005010	ENSGALG00000008605	ortholog_one2one	1
ENSTGUG00000004805	ENSTGUT00000004988			NA
ENSTGUG00000004808	ENSTGUT00000004990	ENSGALG00000012130	ortholog_one2one	1
ENSTGUG00000004811	ENSTGUT00000004996	ENSGALG00000012128	ortholog_one2one	1
ENSTGUG00000004814	ENSTGUT00000004998	ENSGALG00000026653	ortholog_one2one	1
ENSTGUG00000004815	ENSTGUT00000005002	ENSGALG00000011903	ortholog_one2one	1
ENSTGUG00000004816	ENSTGUT00000005003	ENSGALG00000012127	ortholog_one2one	1
ENSTGUG00000004818	ENSTGUT00000004999			NA
ENSTGUG00000004820	ENSTGUT00000005001			NA
ENSTGUG00000004821	ENSTGUT00000005014	ENSGALG00000011419	ortholog_one2one	1
ENSTGUG00000004823	ENSTGUT00000005077	ENSGALG00000011901	ortholog_one2one	1
ENSTGUG00000004824	ENSTGUT00000005048	ENSGALG00000012123	ortholog_one2one	0
ENSTGUG00000004831	ENSTGUT00000005019	ENSGALG00000008597	ortholog_one2one	1
ENSTGUG00000004831	ENSTGUT00000005020	ENSGALG00000008597	ortholog_one2one	1
ENSTGUG00000004833	ENSTGUT00000005013	ENSGALG00000003533	ortholog_one2one	0
ENSTGUG00000004833	ENSTGUT00000005016	ENSGALG00000003533	ortholog_one2one	0
ENSTGUG00000004835	ENSTGUT00000005081	ENSGALG00000011438	ortholog_one2one	1
ENSTGUG00000004836	ENSTGUT00000005022	ENSGALG00000024271	ortholog_one2one	1
ENSTGUG00000004839	ENSTGUT00000005021			NA
ENSTGUG00000004840	ENSTGUT00000005023			NA
ENSTGUG00000004841	ENSTGUT00000005034	ENSGALG00000003549	ortholog_one2one	1
ENSTGUG00000004842	ENSTGUT00000005085	ENSGALG00000008567	ortholog_one2one	1
ENSTGUG00000004852	ENSTGUT00000005044	ENSGALG00000003557	ortholog_one2one	1
ENSTGUG00000004863	ENSTGUT00000005099	ENSGALG00000021101	ortholog_one2one	1
ENSTGUG00000004875	ENSTGUT00000005066	ENSGALG00000020557	ortholog_one2one	0
ENSTGUG00000004875	ENSTGUT00000005071	ENSGALG00000020557	ortholog_one2one	0
ENSTGUG00000004885	ENSTGUT00000005126	ENSGALG00000015053	ortholog_one2one	1
ENSTGUG00000004894	ENSTGUT00000005138	ENSGALG00000011888	ortholog_one2one	1
ENSTGUG00000004896	ENSTGUT00000005083	ENSGALG00000011444	ortholog_one2one	1
ENSTGUG00000004898	ENSTGUT00000005097	ENSGALG00000011448	ortholog_one2many	1
